,Company Name,Reporting Mark,Reporting Number,index,Unit Number,Notes,Model,Serial Number,HP
1358,0.0,0.0,0.0,1,CSRX 23,Ex NYSW M-5,RDC1,5504,
1359,0.0,0.0,0.0,2,CSRX 23,Ex CR 1943,B23-7,42056,2250.0
1360,0.0,0.0,0.0,3,CSRX 108,"Baldwin,1/1920, nee-SACL 108>ANR>Reader,>CSRX>Robbins Rail Museum",2-6-2,52820,
1361,0.0,0.0,0.0,4,CSRX 203,"Ex CLP 203, Nee MEC 255",GP38,32664,2000.0
1362,0.0,0.0,0.0,5,CSRX 216,"03/1965, 5679-20, xNW 1328",GP35,30297,2500.0
1363,0.0,0.0,0.0,6,CSRX 252,Ex BM 252,GP38,32661,2000.0
1364,0.0,0.0,0.0,7,CSRX 255,Ex-MEC,GP38,32664,2000.0
1365,0.0,0.0,0.0,8,CSRX 501,Blt 5/1910 Retired 6/1958,2-8-0,47732,
1366,0.0,0.0,0.0,9,CSRX 573,Ex ST 27,GP7,12369,1500.0
1367,0.0,0.0,0.0,10,CSRX 1055,Ex PTM 1055,S4,78416,
1368,0.0,0.0,0.0,11,CSRX 1741,Ex BM 1741 Owned By The 470 Railroad Club,GP9,23239,1750.0
1369,0.0,0.0,0.0,12,CSRX 1751,EX CO 6128,GP9,22036,1750.0
1370,0.0,0.0,0.0,13,CSRX 1943,Ex CSRX 23. Sold to FGLK,B23-7,42056,2250.0
1371,0.0,0.0,0.0,14,CSRX 2820,Ex QBT 21. Sold to FGLK *Scrapped*,U23B,40130,2350.0
1372,0.0,0.0,0.0,15,CSRX 4266,Ex BM 4266 Owned By The 470 Railroad Club,F7A,8476,1500.0
1373,0.0,0.0,0.0,16,CSRX 4268,Ex BM 4268 Owned By The 470 Railroad Club,F7A,9932,1500.0
1374,0.0,0.0,0.0,17,CSRX 6505,Ex VIA 6505,FP9A,A635,
1375,0.0,0.0,0.0,18,CSRX 6516,Ex VIA 6516,FP9A,A1046,
1376,0.0,0.0,0.0,19,CSRX 7470,blt in 1921 by the GTR as #1795,0-6-0,22/1500,
1377,0.0,0.0,0.0,0,CSSX 2907,,GP30,27901,2250.0
1378,0.0,0.0,0.0,0,CTEX 4279,Ex-CNW 4279,GP7,,1500.0
1379,0.0,0.0,0.0,1,CTEX 4280,Ex-CNW 4280,GP7,,1500.0
1380,0.0,0.0,0.0,2,CTEX 4282,ex-CNW,GP7R,16866.0,
1381,0.0,0.0,0.0,3,CTEX 4455,Ex. C&NW,GP9,13307.0,1750.0
1382,0.0,0.0,0.0,4,CTEX 4459,"11/1951, 5074-25, xSLSF 597",GP7,13330.0,1500.0
1383,0.0,0.0,0.0,5,CTEX 4463,,GP7R,12921.0,
1384,0.0,0.0,0.0,0,CTVX 60,ex-IC,E9AM,14084,
1385,0.0,0.0,0.0,1,CTVX 61,ex-PRR,E9AM,15658,
1386,0.0,0.0,0.0,2,CTVX 62,ex-PRR,E9AM,13118,
1387,0.0,0.0,0.0,3,CTVX 123,ex-OIMX,RS3,78067,
1388,0.0,0.0,0.0,4,CTVX 708,,UNKNOWN,16951,
1389,0.0,0.0,0.0,5,CTVX 708,,SW9,16951,1200.0
1390,0.0,0.0,0.0,6,CTVX 4258,,E8A,15663,
1391,0.0,0.0,0.0,0,CWCX 2000,,GP9,5552-47,1750.0
1392,0.0,0.0,0.0,0,CYDZ 3,ex-ASAB,RS1,72812,
1393,0.0,0.0,0.0,1,CYDZ 97,ex-WATC 52,RS1,75562,
1394,0.0,0.0,0.0,2,CYDZ 101,,S2M,,
1395,0.0,0.0,0.0,3,CYDZ 224,Ex-C&O 5029,S2,77798,
1396,0.0,0.0,0.0,4,CYDZ 238,Ex-B&O 9060,S2,76180,
1397,0.0,0.0,0.0,5,CYDZ 239,blt 6/46 as Ontario Northland 1202,S2,74481,
1398,0.0,0.0,0.0,6,CYDZ 251,ex-ONR,S2M,74480,
1399,0.0,0.0,0.0,7,CYDZ 258,,T6,3454-01,
1400,0.0,0.0,0.0,8,CYDZ 275,,RS1,72812,
1401,0.0,0.0,0.0,9,CYDZ 292,"Ex-WATC 52, CIRR 57",RS1,75562,
1402,0.0,0.0,0.0,10,CYDZ 293,Ex-CIRR 38 Nee-WATC 54,RS1,75564,
1403,0.0,0.0,0.0,11,CYDZ 303,,RS1,70809,
1404,0.0,0.0,0.0,12,CYDZ 304,"Ex-C&O 3000, CSX, AGR 2179",GP30M,27798,
1405,0.0,0.0,0.0,13,CYDZ 305,Ex-BS 200; Pensacola Site,SW1200,23983,1200.0
1406,0.0,0.0,0.0,14,CYDZ 306,Blt 12/52 as FEC 226,SW9,17364,1200.0
1407,0.0,0.0,0.0,15,CYDZ 307,Ex-FEC 221; DeFuniak Springs,SW9,17359,1200.0
1408,0.0,0.0,0.0,16,CYDZ 317,Ex SAL 1428,S2,74665,
1409,0.0,0.0,0.0,17,CYDZ 320,"Ex SCFE, ex Pielet Brothers, nee ATSF, to CNYX.",GP7u,13199,
1410,0.0,0.0,0.0,18,CYDZ 321,"Ex SCFE, ex HLCX, ex IAIS, ex ICG, nee IC.",GP8,16404,
1411,0.0,0.0,0.0,19,CYDZ 359,ex-BO 9615,SW1200,23361,1200.0
1412,0.0,0.0,0.0,20,CYDZ 364,ex-SAL1488 > SCL 80 > SCSPA 1002 > SCPR 1002 > CYDZ 364,S4,80458,
1413,0.0,0.0,0.0,21,CYDZ 366,Ex SAL 1431,S2,74792,
1414,0.0,0.0,0.0,22,CYDZ 2109,"Ex-PRR 2202, PC, Conrail, AGR",GP30M,28110,
1415,0.0,0.0,0.0,0,CYMX 22,,SD38-2,776049-1,2000.0
1416,0.0,0.0,0.0,0,CYXX 292,"Ex-WATC 52, CIRR 57, CYDZ",RS1,75562,
1417,0.0,0.0,0.0,1,CYXX 294,"Blt. 4/45, A&St.AB",RS1,73333,
1418,0.0,0.0,0.0,2,CYXX 305,,SW1200,23983,1200.0
1419,0.0,0.0,0.0,3,CYXX 2104,Blt. 10/63 as C&O 3038,GP30M,28514,
1420,0.0,0.0,0.0,4,CYXX 2105,"Ex-B&O 6933, CSX, AGR 2178",GP30M,27650,
1421,0.0,0.0,0.0,5,CYXX 2107,"Ex-B&O 6917, CSX, AGR 2181",GP30M,27634,
1422,0.0,0.0,0.0,6,CYXX 2108,"Ex-B&O 6931, CSX, AGR 2183",GP30M,27648,
1423,0.0,0.0,0.0,7,CYXX 2109,"Ex-PRR 2202, PC, Conrail, AGR",GP30,28110,2250.0
1424,0.0,0.0,0.0,8,CYXX 2110,"Ex-PRR 2238, PC, Conrail, AGR",GP30,28146,2250.0
1425,0.0,0.0,0.0,9,CYXX 2111,ex-CO,GP30,28505,2250.0
1426,0.0,0.0,0.0,10,CYXX 2112,"Ex-URR 581, GE 8301",SW9,15962,1200.0
1427,0.0,0.0,0.0,11,CYXX 2114,"Ex-IC 9071, ICG, OHCR 705",GP10,20150,1800.0
1428,0.0,0.0,0.0,12,CYXX 2116,"Built as ASAB 907, ex CYDC 303",RS1,70809,
1429,0.0,0.0,0.0,0,CZCX,,25 Tonner,32321,
1430,0.0,0.0,0.0,1,CZCX 302,ex-Gaylord Container #302,RS1,75842,
1431,0.0,0.0,0.0,0,DAKX 1,,B39-8,,
1432,0.0,0.0,0.0,1,DAKX 1,Ex RLCX/LMX 8517,B39-8,45426.0,
1433,0.0,0.0,0.0,2,DAKX 1,,B39-8,,
1434,0.0,0.0,0.0,3,DAKX 1,,B39-8,,
1435,0.0,0.0,0.0,4,DAKX 1,,B39-8,,
1436,0.0,0.0,0.0,5,DAKX 1,,B39-8,,
1437,0.0,0.0,0.0,6,DAKX 1,,B39-8,,
1438,0.0,0.0,0.0,7,DAKX 1,,B39-8,,
1439,0.0,0.0,0.0,8,DAKX 1,,B39-8,,
1440,0.0,0.0,0.0,9,DAKX 2,Ex RLCX/LMX 8528,B39-8,45437.0,
1441,0.0,0.0,0.0,10,DAKX 2,,B39-8E,,
1442,0.0,0.0,0.0,11,DAKX 2,,B39-8E,,
1443,0.0,0.0,0.0,12,DAKX 2,,B39-8E,,
1444,0.0,0.0,0.0,13,DAKX 2,,B39-8E,,
1445,0.0,0.0,0.0,14,DAKX 2,,B39-8E,,
1446,0.0,0.0,0.0,15,DAKX 2,,B39-8E,,
1447,0.0,0.0,0.0,16,DAKX 3,,B40-8,,
1448,0.0,0.0,0.0,17,DAKX 1001,"Ex-RMPX, Ex-IC, Ex-ICG",SW14,14387.0,1000.0
1449,0.0,0.0,0.0,0,DAVX 2900,,80-DE-21,,
1450,0.0,0.0,0.0,0,DAWX 6006,"Budd RDC9 (ex VIA, CN, B&M)",RDC9,6426,
1451,0.0,0.0,0.0,1,DAWX 9251,Ex-CP,RDC4,6307,
1452,0.0,0.0,0.0,0,DBCX 3,One End Has The Number 3 And The Other End Has The Number 4,80Tonner,29997,
1453,0.0,0.0,0.0,0,DBGX 14,"Ex CWEX, to MWLX.",SW1,2864,600.0
1454,0.0,0.0,0.0,1,DBGX 42,ex-SAL,S2,74660,
1455,0.0,0.0,0.0,2,DBGX 76,Ex-KCT,SW1200,29245,1200.0
1456,0.0,0.0,0.0,3,DBGX 272,"ex SP 3785, ex SP 3622, ex SP",GP9,22963,1750.0
1457,0.0,0.0,0.0,4,DBGX 309,,GP7L,17571,
1458,0.0,0.0,0.0,5,DBGX 457,ex-ADMX exx-EJE exxx-NW nee-NKP,SW8,16354,800.0
1459,0.0,0.0,0.0,6,DBGX 479,Sold to GALX,GP8,17738,
1460,0.0,0.0,0.0,7,DBGX 536,Ex-CRIP. Sold to AOK,SW1,1685,600.0
1461,0.0,0.0,0.0,8,DBGX 558,Ex-MILW,SD10,15620,
1462,0.0,0.0,0.0,9,DBGX 610,ex-IMRL nee-SP,SD9,19429,1750.0
1463,0.0,0.0,0.0,10,DBGX 1661,ex-ATSF,GP9u,21592,
1464,0.0,0.0,0.0,11,DBGX 1723,Ex-DMIR,SD9,23925,1750.0
1465,0.0,0.0,0.0,12,DBGX 1742,"ex-CBQ 451, ex-BN 6198",SD9,23630,1750.0
1466,0.0,0.0,0.0,13,DBGX 2001,Ex-MILW,SD10,15612,
1467,0.0,0.0,0.0,14,DBGX 2052,,SD20,25427,2000.0
1468,0.0,0.0,0.0,15,DBGX 2055,"ex-WSOR, IC, Southern",SD20,25619,2000.0
1469,0.0,0.0,0.0,16,DBGX 2305,"Ex-SP, Nee-T&NO",SW9,12867,1200.0
1470,0.0,0.0,0.0,17,DBGX 4153,Ex-WAB 471. Sold to GAVX,GP7R,15055,
1471,0.0,0.0,0.0,18,DBGX 4202,"Ex CNW 4202, Ex CRIP 4548, 1279",GP7,17610,1500.0
1472,0.0,0.0,0.0,19,DBGX 6129,"ex-BNSF 6129, ex-BN 6232, nee-CS 837",SD9,25157,1750.0
1473,0.0,0.0,0.0,20,DBGX 6634,ex-SOU,SD18M,25606,
1474,0.0,0.0,0.0,21,DBGX 7314,ex-CO. Sold to MJRX,SD18,27612,1800.0
1475,0.0,0.0,0.0,22,DBGX 9565,"ex-CSX, BO, CO, CSS nee-CO",NW2,10386,1000.0
1476,0.0,0.0,0.0,0,DCLX 1005,Stored Unserviceable,RS11,83587,
1477,0.0,0.0,0.0,0,DDDX 470,ex-BRC,GP7,14392,1500.0
1478,0.0,0.0,0.0,1,DDDX 471,,GP10,19901,1800.0
1479,0.0,0.0,0.0,2,DDDX 471,ex-BRC,GP7,24739,1500.0
1480,0.0,0.0,0.0,3,DDDX 473,Ex-BRC,GP7,15204,1500.0
1481,0.0,0.0,0.0,4,DDDX 4162,blt 7/52 as CRI&P GP7 1260,GP7R,16469,
1482,0.0,0.0,0.0,0,DEEX 1,,SD40,36124,3000.0
1483,0.0,0.0,0.0,1,DEEX 2,to HLCX 5002,SD40,36125,3000.0
1484,0.0,0.0,0.0,2,DEEX 3,"to MEC 600, HLCX 5055",SD40,36127,3000.0
1485,0.0,0.0,0.0,3,DEEX 3,,SD40,36127,3000.0
1486,0.0,0.0,0.0,4,DEEX 4,,SD40,36128,3000.0
1487,0.0,0.0,0.0,5,DEEX 5,,SD40,36126,3000.0
1488,0.0,0.0,0.0,6,DEEX 6,,SD40,36129,3000.0
1489,0.0,0.0,0.0,7,DEEX 7,,U30C,38237,3000.0
1490,0.0,0.0,0.0,8,DEEX 8,,U30C,38239,3000.0
1491,0.0,0.0,0.0,9,DEEX 8,Sold to LTEX *Scrapped*,U30C,38239,3000.0
1492,0.0,0.0,0.0,10,DEEX 9,blt 2/72,U30C,38238,3000.0
1493,0.0,0.0,0.0,11,DEEX 10,blt 2/72. Sold to JLCX *Scrapped*,U30C,38240,3000.0
1494,0.0,0.0,0.0,12,DEEX 11,,U30C,38235,3000.0
1495,0.0,0.0,0.0,13,DEEX 13,,SD40,5817-1,3000.0
1496,0.0,0.0,0.0,14,DEEX 14,"to MEC 603,HLCX 5058",SD40,5817-2,3000.0
1497,0.0,0.0,0.0,15,DEEX 14,,SD40,,3000.0
1498,0.0,0.0,0.0,16,DEEX 15,to HLCX 5005,SD40,5818-1,3000.0
1499,0.0,0.0,0.0,17,DEEX 16,,SD40,5818-2,3000.0
1500,0.0,0.0,0.0,18,DEEX 18,Sold to LSI *Scrapped*,U30C,40737,3000.0
1501,0.0,0.0,0.0,19,DEEX 19,Sold to LSI *Scrapped*,U30C,40738,3000.0
1502,0.0,0.0,0.0,20,DEEX 20,,U30C,40739,3000.0
1503,0.0,0.0,0.0,21,DEEX 20,Sold to LSI *Scrapped*,U30C,40739,3000.0
1504,0.0,0.0,0.0,22,DEEX 21,,U30C,40740,3000.0
1505,0.0,0.0,0.0,23,DEEX 22,DEEX 022,U30C,40741,3000.0
1506,0.0,0.0,0.0,24,DEEX 22,,U30C,40741,3000.0
1507,0.0,0.0,0.0,25,DEEX 202,,0-6-0,52792,
1508,0.0,0.0,0.0,26,DEEX 203,placed in park in 1958,0-6-0,56524,
1509,0.0,0.0,0.0,27,DEEX 207,,0-4-0T,23117,
1510,0.0,0.0,0.0,28,DEEX 211,,SW1,8153,600.0
1511,0.0,0.0,0.0,29,DEEX 213,,SW600,19525,600.0
1512,0.0,0.0,0.0,30,DEEX 214,,SW900,22705,900.0
1513,0.0,0.0,0.0,31,DEEX 216,,SW1000,32181,1000.0
1514,0.0,0.0,0.0,32,DEEX 217,,SW1001,33803,1000.0
1515,0.0,0.0,0.0,0,DFTX 18,Incorrect listing.,SW1200,Incorrect listing.,1200.0
1516,0.0,0.0,0.0,1,DFTX 18,"Ex CRGX, nee MKT, to MWLX.",SW9,11739,1200.0
1517,0.0,0.0,0.0,2,DFTX 549,Ex-MILW,SD10,15622,
1518,0.0,0.0,0.0,3,DFTX 553,"Ex NERR, nee ATSF, to ERSX.",CF7,13798,1500.0
1519,0.0,0.0,0.0,4,DFTX 9610,blt 12/53 as B&O 600,SW9,19310,1200.0
1520,0.0,0.0,0.0,0,DHMX 4197,"GP7R  [UP 470], retired Feb97 > LTE (D) [Apr98?] > R&K Leasing LLC [Aug99?]",GP7u,17615,
1521,0.0,0.0,0.0,0,DJJX 530,"Ex MWLX, ex KPLX, ex CHROME, nee CRIP, to MWLX.",SW1,1679,600.0
1522,0.0,0.0,0.0,0,DJPX 18,Ex. C&IM,SW1200,20363.0,1200.0
1523,0.0,0.0,0.0,1,DJPX 99,Ex. MP,SW1200,27881.0,1200.0
1524,0.0,0.0,0.0,2,DJPX 139,,SW1200,,1200.0
1525,0.0,0.0,0.0,3,DJPX 1204,Ex. UP,SW10,18841.0,1000.0
1526,0.0,0.0,0.0,4,DJPX 1241,,SW10,17819.0,1000.0
1527,0.0,0.0,0.0,5,DJPX 1823,Ex Cape Cod Railroad,GP9,19356.0,1750.0
1528,0.0,0.0,0.0,6,DJPX 2003,,GP35,28871.0,2500.0
1529,0.0,0.0,0.0,7,DJPX 3935,ex NS #3935,U23B,40078.0,2350.0
1530,0.0,0.0,0.0,8,DJPX 5016,,GP35,,2500.0
1531,0.0,0.0,0.0,9,DJPX 5022,,GP35,,2500.0
1532,0.0,0.0,0.0,10,DJPX 8319,ex-IC,GP10,23856.0,1800.0
1533,0.0,0.0,0.0,11,DJPX 9343,nee PRR 7924,SW1200,24156.0,1200.0
1534,0.0,0.0,0.0,12,DJPX 9344,4416-26,SW1200,24157.0,1200.0
1535,0.0,0.0,0.0,0,DJRX 20,ex-CIM 20,SW1200,20678,1200.0
1536,0.0,0.0,0.0,1,DJRX 23,Sold to CEMR,SW1200,20681,1200.0
1537,0.0,0.0,0.0,2,DJRX 65,SL65T,SL-85,41255,
1538,0.0,0.0,0.0,3,DJRX 65,DJRX bought out by NuCor,SL 110,41255,
1539,0.0,0.0,0.0,4,DJRX 65,,SL-85,41255,
1540,0.0,0.0,0.0,0,DLMX 1,Ex BCOL.,M420B,6088-08,
1541,0.0,0.0,0.0,1,DLMX 96,"UP 96, donated to Oregon Rail Heritage Foundation.",SW10,10773,1000.0
1542,0.0,0.0,0.0,2,DLMX 190,Painted NKP. Ex-ATSF 62L.,PA1,76541,
1543,0.0,0.0,0.0,3,DLMX 231,"Ex AMTK, to DYRX, to NSRM.",F40PHR,777001-2,3000.0
1544,0.0,0.0,0.0,4,DLMX 274,"Ex-GN, Ex-SNC",F7A,11066,1500.0
1545,0.0,0.0,0.0,5,DLMX 324,ex-UTAH 306 AKA NKP 324,RSD5,81696,
1546,0.0,0.0,0.0,6,DLMX 644,"Maersk Sealand Unit, ex NRMX, ex BNSF, ex ATSF, nee AMTK, to DYRX, to NSRM.",SDP40F,74611-65,3000.0
1547,0.0,0.0,0.0,7,DLMX 743,"Ex BN, to MCHX, to WSOR, to MRL.",F45,37167,3600.0
1548,0.0,0.0,0.0,8,DLMX 866,,FA1,78286,
1549,0.0,0.0,0.0,0,DLSX 1,"ConAgra ""Fred Page""",SW7,,1200.0
1550,0.0,0.0,0.0,1,DLSX 1,,GP9E,,
1551,0.0,0.0,0.0,2,DLSX 2,"ConAgra ""Mayo Schmidt""",SW7,,1200.0
1552,0.0,0.0,0.0,3,DLSX 2,,SW8m,,
1553,0.0,0.0,0.0,4,DLSX 3,"ConAgra ""Jim Anderson""",SW7,,1200.0
1554,0.0,0.0,0.0,5,DLSX 3,,SW8m,,
1555,0.0,0.0,0.0,6,DLSX 3,,SW9R,,
1556,0.0,0.0,0.0,7,DLSX 12,,SW1200,27507,1200.0
1557,0.0,0.0,0.0,8,DLSX 16,ex IC&E/IMRL 16,SW1200,20074 (fn 4286-20),1200.0
1558,0.0,0.0,0.0,9,DLSX 133,,SW9,30019,1200.0
1559,0.0,0.0,0.0,10,DLSX 133,Ex-DRGW,SW1200,30019,1200.0
1560,0.0,0.0,0.0,11,DLSX 170,Ex-DMIR,SD9,25270,1750.0
1561,0.0,0.0,0.0,12,DLSX 189,"ex DMIR? rblt to SD-M. Sold to SSRX, to BDW",SD18,25793,1800.0
1562,0.0,0.0,0.0,13,DLSX 457,"ex-EJE 457, reblt w/center cab hood",SW8m,16354,
1563,0.0,0.0,0.0,14,DLSX 1200,Ex-UP,SW10,18836,1000.0
1564,0.0,0.0,0.0,15,DLSX 1213,,SW1200,20065,1200.0
1565,0.0,0.0,0.0,16,DLSX 1234,,UNKNOWN,,
1566,0.0,0.0,0.0,17,DLSX 1234,blt 10/51 as UP TR5A 1872,SW10,15070,1000.0
1567,0.0,0.0,0.0,18,DLSX 1254,ex-UP,SW10,10768,1000.0
1568,0.0,0.0,0.0,19,DLSX 1801,,SD18M,,
1569,0.0,0.0,0.0,20,DLSX 2307,Ex-Sou,SW1500,34481,1500.0
1570,0.0,0.0,0.0,21,DLSX 3878,ex SP 3878 factory lo-nose,GP9E,25637,
1571,0.0,0.0,0.0,22,DLSX 4551,Ex-CRIP,GP9R,23643,
1572,0.0,0.0,0.0,23,DLSX 4605,"Sold to SSRX, to MAN",GP9R,22840,
1573,0.0,0.0,0.0,0,DOCX 1512,"Built 1971, MA3A. DOCX 1512>METX 1512>RTA 1512>IC 1512.",Highliner,,
1574,0.0,0.0,0.0,1,DOCX 1517,"Built 1971, MA3A. DOCX 1517>METX 1517>RTA 1517>IC 1517",Highliner,,
1575,0.0,0.0,0.0,2,DOCX 1526,"Built 1971, MA3A. DOCX 1526>METX 1526>RTA 1526>IC 1526.",Highliner,,
1576,0.0,0.0,0.0,3,DOCX 1530,"Built 1971, MA3A. DOCX 1530>METX 1530>RTA 1530>IC 1530.",Highliner,,
1577,0.0,0.0,0.0,4,DOCX 1553,"MA3A, built 1972. DOCX 1533>METX 1553>RTA 1553>IC 1553",Highliner,,
1578,0.0,0.0,0.0,5,DOCX 1573,"Built 1972, MA3A. DOCX 1573>METX 1573>RTA 1573>IC 1573.",Highliner,,
1579,0.0,0.0,0.0,6,DOCX 1575,"Built 1972, MA3A. DOCX 1575>METX 1575>RTA 1575>IC 1575.",Highliner,,
1580,0.0,0.0,0.0,7,DOCX 1623,"Built 1972, MA3A. DOCX 1623>METX 1623>RTA 1623>IC 1623.",Highliner,,
1581,0.0,0.0,0.0,8,DOCX 1654,"Built 1979. Bombardier Highliner, MA3B. DOCX 1654>METX 1654",Electric M.U.,,
1582,0.0,0.0,0.0,9,DOCX 1665,"Built 1979. Bombardier Highliner, MA3B. DOCX 1665>METX 1665.",Electric M.U.,,
1583,0.0,0.0,0.0,0,DOTX 1,"Pueblo Railway Museum, CO",U30C,38090,3000.0
1584,0.0,0.0,0.0,1,DOTX T-3,,Pioneer III,,
1585,0.0,0.0,0.0,2,DOTX T-10,track geometry car,SPV-2000,2007,
1586,0.0,0.0,0.0,3,DOTX 14,ex-USAX 8016,RSD1,70637,
1587,0.0,0.0,0.0,4,DOTX T-16,Ex-AMTK 9642 Exx-PC 803; not powered,MoW Equipment,,
1588,0.0,0.0,0.0,5,DOTX T-18,PLASSER  GRMS,MoW Equipment,,
1589,0.0,0.0,0.0,6,DOTX 203,,GP40-2,786143-1,3000.0
1590,0.0,0.0,0.0,7,DOTX 210,"Owned by US DOT, leased to NJ DOT in late 70's",E8A,10233,
1591,0.0,0.0,0.0,8,DOTX 217,PTS-62 Geometry Vehicle,MoW Equipment,,
1592,0.0,0.0,0.0,9,DOTX 218,ex-VIA,LRC,6125-06,
1593,0.0,0.0,0.0,10,DOTX 218,,MoW Equipment,,
1594,0.0,0.0,0.0,11,DOTX 219,"FRA Track Geometry Car, built by Plasser & Theurer",MoW Equipment,,
1595,0.0,0.0,0.0,12,DOTX 220,,MoW Equipment,,
1596,0.0,0.0,0.0,13,DOTX 229,FRA,UNKNOWN,,
1597,0.0,0.0,0.0,14,DOTX 1338,,Arrow III MU,,
1598,0.0,0.0,0.0,15,DOTX 1339,,Arrow III MU,,
1599,0.0,0.0,0.0,16,DOTX 1412,,Arrow III MU,,
1600,0.0,0.0,0.0,17,DOTX 1413,,Arrow III MU,,
1601,0.0,0.0,0.0,18,DOTX 1438,,Arrow III MU,,
1602,0.0,0.0,0.0,19,DOTX 1439,,Arrow III MU,,
1603,0.0,0.0,0.0,20,DOTX 1492,,Arrow III MU,,
1604,0.0,0.0,0.0,21,DOTX 1493,,Arrow III MU,,
1605,0.0,0.0,0.0,22,DOTX 2000,ex-DRGW,GP40-3,30999,
1606,0.0,0.0,0.0,23,DOTX T2000,,MoW Equipment,,
1607,0.0,0.0,0.0,24,DOTX 2200,Turbine engine instead of elec,Acela Power Car,,
1608,0.0,0.0,0.0,25,DOTX 4113,Ex-NJT,F40PH-2CAT,796380-1,
1609,0.0,0.0,0.0,26,DOTX 4117,Ex-NJT,F40PH-2CAT,796380-5,
1610,0.0,0.0,0.0,27,DOTX 4140,Ex-NJT,GP40FH-2,32238,3000.0
1611,0.0,0.0,0.0,28,DOTX 4143,Ex-NJT,GP40FH-2,32293,3000.0
1612,0.0,0.0,0.0,29,DOTX 8003,"requisitioned by US Army, to Alaska 1043, returned to USAX 8003",RSD1,69568,
1613,0.0,0.0,0.0,0,DOWX 90,,80Tonner,,
1614,0.0,0.0,0.0,1,DOWX 1003,Dec80,SW1001,796375-3,1000.0
1615,0.0,0.0,0.0,2,DOWX 1004,ex-SP 1070/1237,S6,81811,
1616,0.0,0.0,0.0,3,DOWX 1007,,SW1200,29803,1200.0
1617,0.0,0.0,0.0,4,DOWX 1009,"To LOSX, to GMTX.",SW1001,806039-2,1000.0
1618,0.0,0.0,0.0,5,DOWX 1010,ex- 4635/1271,S6,81422,
1619,0.0,0.0,0.0,0,DRMX 400,ex-Green Mountain 400,RS1,75839,
1620,0.0,0.0,0.0,1,DRMX 673,,UNKNOWN,,
1621,0.0,0.0,0.0,2,DRMX 673,,RS1,75839,
1622,0.0,0.0,0.0,3,DRMX 814,General Dynamics,44Tonner,,
1623,0.0,0.0,0.0,4,DRMX 917,Former AMTK917,AEM7,776073-18,
1624,0.0,0.0,0.0,5,DRMX 1399,"GE Demo 1399, to UP DS1399/903999",44Tonner,28344,
1625,0.0,0.0,0.0,6,DRMX 1513,ex NH&I 1513,RSC2,76815,
1626,0.0,0.0,0.0,7,DRMX 6763,Ex VIA,FPA4,82272,
1627,0.0,0.0,0.0,0,DSCX 1138,"Ex-GLSX. Sold to TCCX, to DC",SW1,17137,600.0
1628,0.0,0.0,0.0,0,DSIX 5441,To TITX5441,GP16,,1600.0
1629,0.0,0.0,0.0,0,DSLX 133,,SW1200,,1200.0
1630,0.0,0.0,0.0,1,DSLX 189,,SD18M,,
1631,0.0,0.0,0.0,2,DSLX 1200,,SW1200RS,,1200.0
1632,0.0,0.0,0.0,3,DSLX 1801,"ex-UP 407,",SD18M,25365.0,
1633,0.0,0.0,0.0,4,DSLX 3878,,GP9,25637.0,1750.0
1634,0.0,0.0,0.0,5,DSLX 4605,,GP9R,,
1635,0.0,0.0,0.0,0,DTEX 1,GE 45-Tonner,45Tonner,28370,
1636,0.0,0.0,0.0,0,DUPX,ex-E.I. Dupont de Nemours no #,23Tonner,15009.0,
1637,0.0,0.0,0.0,1,DUPX 25,model JDT-25  nee B&H #D-2,25 Tonner,6175.0,
1638,0.0,0.0,0.0,2,DUPX 39,,35Tonner,34370.0,
1639,0.0,0.0,0.0,3,DUPX 50,,25 Tonner,,
1640,0.0,0.0,0.0,4,DUPX 105,,SW1500,35303.0,1500.0
1641,0.0,0.0,0.0,5,DUPX 106,,SW1000,,1000.0
1642,0.0,0.0,0.0,6,DUPX 107,Chambers Works DUPX,SW1000,33756.0,1000.0
1643,0.0,0.0,0.0,7,DUPX 108,ex-KCS(L&A),NW2,5561.0,1000.0
1644,0.0,0.0,0.0,8,DUPX 1518,Blt 1951 for ATSF w/same #,S4,78813.0,
1645,0.0,0.0,0.0,0,DVLX 1,ex-CO,RSD5,80191,
1646,0.0,0.0,0.0,1,DVLX 1,ex-DRGW,S2,70196,
1647,0.0,0.0,0.0,2,DVLX 2,ex-ITC,S2,77055,
1648,0.0,0.0,0.0,0,DWR WFU1,E60C,E60,,
1649,0.0,0.0,0.0,0,EBAX 2,Ex-Donner Hanna Coke,SW1,1305,600.0
1650,0.0,0.0,0.0,0,EBBX 2404,ex-B&O,SD20-2,29412.0,
1651,0.0,0.0,0.0,1,EBBX 8505,"ex-NW 8505, now MRS 3820",C36-7,43247.0,3600.0
1652,0.0,0.0,0.0,2,EBBX 8531,"ex-NS 8531, now MRS 3823",C36-7,43775.0,3600.0
1653,0.0,0.0,0.0,3,EBBX 8538,"ex-NS 8538, now MRS 3829",C36-7,43782.0,3600.0
1654,0.0,0.0,0.0,4,EBBX 8540,"ex-NS 8540, now MRS 3830",C36-7,43784.0,3600.0
1655,0.0,0.0,0.0,5,EBBX 8573,ex-NS,C39-8,,
1656,0.0,0.0,0.0,6,EBBX 8596,,C39-8,,
1657,0.0,0.0,0.0,7,EBBX 8606,,C39-8,,
1658,0.0,0.0,0.0,8,EBBX 8630,NS,C39-8,,
